Age,Sex,Sleep quality,Reliability,Psychoticism,Nervousness,Character
26,1,2,49.47,34.11,52.41,62.22
48,1,3,39.73,40.65,67.24,36.04
70,1,1,60.18,37.79,56.85,54.13
46,1,2,54.74,47.47,71.42,47.97
59,1,2,55.91,45.12,53.03,62.09
38,1,2,47.32,34.75,53.46,40.57
37,1,3,53.48,42.99,59.79,28.75
44,1,3,39.73,47.47,50.54,64.68
49,1,3,57.75,47.47,42.19,55.13
61,1,3,60.18,40.99,41.73,37.7
30,1,2,41.17,45.74,55.57,42.93
22,1,2,28.82,40.48,72.32,30.82
44,1,2,54.74,37.24,38.02,45.58
64,1,3,54.31,40.99,67.65,56.48
30,1,1,44.25,48.49,72.45,33.48
22,1,3,19.97,72.32,74.54,42.9
21,1,1,43.57,46.85,43.56,47.73
40,1,3,54.74,44.06,67.24,36.04
34,1,3,35.02,40.25,55.57,45.3
69,1,2,63.11,37.79,61.17,56.48
73,1,2,60.18,37.79,48.21,44.74
63,1,2,48.45,40.99,61.17,47.09
28,1,2,43.57,43.66,67.9,42.9
52,1,2,58.58,42.14,48.85,54.7
37,1,2,47.32,37.5,51.35,61.84
54,1,2,66.6,36.19,59.29,44.85
67,1,2,54.31,37.79,50.37,40.05
37,1,3,35.02,48.49,72.45,38.2
44,1,2,60.75,44.06,31.75,45.58
55,1,3,61.26,45.12,61.38,47.32
35,1,2,50.4,37.5,72.45,47.66
67,1,2,54.31,44.2,37.41,68.22
46,1,3,54.74,47.47,63.07,59.9
52,1,2,58.58,45.12,65.55,71.95
56,1,1,61.26,42.14,65.55,49.78
43,1,2,51.74,40.65,50.54,40.81
17,1,2,44.53,44.05,73.34,50.78
55,1,3,61.26,42.14,65.55,52.24
33,1,3,50.4,40.25,64.01,42.93
35,1,3,59.63,40.25,34.47,42.93
57,1,3,47.89,51.07,63.47,39.93
59,1,3,42.54,71.9,69.73,42.39
53,1,3,61.26,36.19,69.73,47.32
36,1,3,13.48,62.23,74.56,33.48
60,1,3,54.31,44.2,61.17,28.31
31,1,1,50.4,70.47,49.24,33.48
40,1,3,18.71,67.95,75.59,36.04
47,1,2,63.75,47.47,63.07,64.68
20,1,3,37.67,46.85,59.05,57.39
36,1,2,41.17,37.5,0,31.11
23,1,1,37.67,40.48,65.69,35.65
22,1,1,43.57,37.29,67.9,74.3
27,1,2,34.72,43.66,67.9,47.73
55,1,2,58.58,42.14,53.03,49.78
47,1,3,54.74,44.06,69.33,55.13
75,1,2,48.45,44.2,63.33,61.17
54,1,3,66.6,42.14,50.94,54.7
53,1,3,45.21,42.14,59.29,54.7
47,1,3,60.75,57.71,33.84,52.74
45,1,3,51.74,54.3,33.84,69.45
42,1,2,57.75,33.82,46.37,57.52
26,1,3,31.77,30.92,63.47,52.56
58,1,2,58.58,42.14,69.73,57.17
27,1,3,46.52,59.59,74.54,45.31
17,1,2,36.85,44.05,68.8,64.57
40,1,3,18.71,57.71,63.07,33.65
19,1,2,31.74,38.22,77.89,36.99
48,1,1,63.75,44.06,52.63,33.65
43,1,3,30.72,47.47,52.63,62.29
50,1,3,58.58,62.98,38.41,27.61
65,1,3,60.18,44.2,39.57,65.87
19,1,2,44.53,49.88,68.8,30.09
33,1,3,62.71,45.74,36.58,52.39
32,1,2,31.94,53.98,70.34,40.57
55,1,2,50.56,45.12,63.47,62.09
25,1,2,40.62,50.03,74.54,33.24
54,1,3,55.91,54.05,34.24,54.7
30,1,2,35.02,37.5,57.68,52.39
53,1,1,42.54,51.07,59.29,35
32,1,2,38.09,42.99,49.24,40.57
77,1,2,51.38,47.4,56.85,33
41,1,3,42.73,37.24,71.42,33.65
18,1,3,26.62,52.8,75.61,62.28
47,1,2,54.74,33.82,42.19,45.58
24,1,2,55.37,59.59,74.54,50.14
29,1,0,43.57,50.03,70.11,30.82
56,1,2,47.89,45.12,38.41,59.63
37,1,3,50.4,42.99,64.01,33.48
54,1,2,45.21,48.1,63.47,42.39
32,1,3,22.71,45.74,61.9,47.66
50,1,3,39.87,68.93,75.99,32.54
63,1,3,57.24,34.58,61.17,33
57,1,2,61.26,42.14,71.82,42.39
48,1,2,60.75,47.47,56.81,64.68
50,1,3,66.6,36.19,57.2,57.17
67,1,3,51.38,44.2,63.33,49.44
51,1,2,26.5,71.9,73.9,32.54
62,1,3,22.05,60.22,71.97,51.78
34,1,1,19.63,59.48,0,42.93
31,1,2,50.4,45.74,68.23,57.12
27,1,3,28.82,50.03,63.47,42.9
31,1,3,53.48,37.5,61.9,45.3
24,1,2,31.77,65.96,70.11,30.82
33,1,2,31.94,37.5,59.79,68.94
20,1,2,34.72,40.48,67.9,35.65
39,1,2,41.17,45.74,57.68,47.66
44,1,2,51.74,40.65,40.1,47.97
56,1,3,58.58,54.05,67.64,52.24
31,1,3,62.71,40.25,59.79,42.93
23,1,3,37.67,37.29,72.32,38.07
43,1,3,45.74,50.89,69.33,47.97
26,1,3,28.82,30.92,67.9,40.48
53,1,3,61.26,36.19,73.9,35
45,1,2,42.73,50.89,71.42,40.81
47,1,3,57.75,61.13,63.07,33.65
44,1,1,60.75,44.06,42.19,40.81
43,1,3,36.73,47.47,69.33,55.13
35,1,2,47.32,40.25,36.58,59.48
53,1,3,53.24,51.07,59.29,37.46
56,1,2,61.26,39.17,50.94,27.61
22,1,3,37.67,53.22,74.54,33.24
22,1,2,49.47,43.66,70.11,47.73
37,1,1,41.17,56.73,61.9,35.84
29,1,3,43.57,37.29,61.26,57.39
34,1,3,28.86,64.97,72.45,28.75
41,1,2,57.75,33.82,54.72,45.58
53,1,3,50.56,65.95,69.73,35
54,1,3,45.21,51.07,69.73,52.24
26,1,3,37.67,40.48,32.5,69.47
30,1,2,41.17,45.74,64.01,52.39
53,1,3,53.24,39.17,63.47,64.56
21,1,2,25.87,53.22,72.32,33.24
44,1,2,39.73,37.24,35.93,50.36
42,1,3,51.74,40.65,58.89,52.74
47,1,3,39.73,40.65,44.28,55.13
32,1,1,38.09,45.74,66.12,40.57
42,1,3,33.72,33.82,50.54,55.13
26,1,0,49.47,34.11,65.69,35.65
32,1,1,31.94,56.73,70.34,33.48
24,1,1,19.97,53.22,70.11,52.56
42,1,1,45.74,37.24,69.33,40.81
20,1,3,52.42,40.48,74.54,38.07
16,1,2,52.2,41.14,73.34,41.59
66,1,1,60.18,44.2,46.05,44.74
27,1,2,46.52,43.66,59.05,52.56
26,1,3,43.57,50.03,74.54,45.31
52,1,1,63.93,42.14,59.29,42.39
59,1,3,31.84,65.95,63.47,67.02
40,1,3,57.75,33.82,35.93,59.9
52,1,1,53.24,42.14,55.11,57.17
51,1,3,45.21,51.07,69.73,42.39
36,1,1,53.48,48.49,57.68,45.3
23,1,3,37.67,56.4,72.32,47.73
52,1,3,23.82,92.74,69.73,35
24,1,2,67.17,43.66,30.29,50.14
50,1,3,39.87,60,69.73,35
45,1,2,51.74,47.47,71.42,33.65
46,1,3,54.74,37.24,35.93,50.36
39,1,3,44.25,48.49,47.13,33.48
30,1,2,41.17,42.99,61.9,40.57
29,1,1,40.62,53.22,74.54,35.65
41,1,3,30.72,50.89,65.16,40.81
37,1,3,59.63,40.25,70.34,40.57
53,1,3,31.84,74.88,63.47,64.56
30,1,3,59.63,42.99,47.13,59.48
34,1,2,59.63,51.24,64.01,45.3
34,1,3,38.09,42.99,72.45,35.84
70,1,2,48.45,37.79,50.37,63.52
38,1,2,22.71,40.25,72.45,54.75
35,1,2,28.86,40.25,57.68,45.3
27,1,3,43.57,43.66,59.05,35.65
34,1,3,31.94,48.49,70.34,38.2
63,1,1,51.38,34.58,56.85,58.83
19,1,1,36.85,35.31,50.61,50.78
53,1,0,61.26,39.17,50.94,47.32
50,1,2,66.6,39.17,61.38,59.63
57,1,3,55.91,48.1,69.73,37.46
28,1,2,55.37,56.4,70.11,30.82
60,1,3,39.65,44.2,74.13,44.74
20,1,1,52.42,40.48,39.14,47.73
33,1,2,41.17,42.99,64.01,45.3
35,1,2,44.25,45.74,64.01,42.93
17,1,2,39.41,52.8,75.61,36.99
43,1,3,48.74,44.06,65.16,36.04
46,1,2,54.74,40.65,56.81,62.29
19,1,2,44.53,49.88,77.89,30.09
26,1,1,43.57,43.66,47.99,28.41
18,1,2,36.85,44.05,75.61,43.89
52,1,3,58.58,36.19,61.38,59.63
42,1,3,30.72,50.89,75.59,62.29
34,1,2,47.32,48.49,70.34,40.57
30,1,3,13.48,53.98,0,45.3
41,1,2,48.74,78.19,60.98,36.04
38,1,3,56.55,40.25,47.13,59.48
32,1,2,44.25,48.49,45.02,47.66
32,1,2,35.02,42.99,64.01,45.3
26,1,3,28.82,69.14,72.32,50.14
70,1,1,54.31,34.58,69.81,30.66
43,1,1,45.74,57.71,65.16,40.81
30,1,1,35.02,48.49,49.24,52.39
64,1,1,51.38,63.43,43.89,37.7
40,1,2,33.72,47.47,69.33,40.81
35,1,2,62.71,34.75,70.34,38.2
26,1,3,37.67,56.4,72.32,42.9
32,1,3,41.17,40.25,61.9,68.94
49,1,3,57.75,40.65,48.46,45.58
41,1,3,51.74,44.06,38.02,69.45
23,1,3,34.72,43.66,67.9,42.9
25,1,2,40.62,43.66,74.54,30.82
53,1,3,63.93,42.14,48.85,49.78
34,1,2,50.4,37.5,74.56,45.3
59,1,3,58.58,62.98,46.76,42.39
24,1,1,34.72,46.85,70.11,40.48
38,1,3,47.32,42.99,74.56,35.84
70,1,2,63.11,37.79,54.69,68.22
22,1,2,52.42,34.11,70.11,45.31
55,1,2,58.58,42.14,73.9,44.85
80,1,3,48.45,47.4,52.53,61.17
31,1,3,47.32,37.5,70.34,38.2
27,1,2,61.27,34.11,70.11,38.07
33,1,3,28.86,53.98,70.34,45.3
27,1,2,43.57,37.29,39.14,38.07
52,1,3,55.91,45.12,63.47,52.24
23,1,3,37.67,59.59,76.75,35.65
36,1,1,35.02,53.98,70.34,59.48
31,1,3,47.32,37.5,70.34,45.3
35,1,2,56.55,37.5,45.02,47.66
31,1,2,50.4,56.73,72.45,31.11
59,1,2,66.6,36.19,61.38,52.24
52,1,1,61.26,51.07,71.82,42.39
46,1,1,48.74,50.89,50.54,43.2
30,1,3,25.78,67.72,64.01,66.57
30,1,3,53.48,48.49,70.34,31.11
17,1,2,39.41,64.46,75.61,41.59
51,1,2,31.84,51.07,71.82,74.41
32,1,1,31.94,56.73,57.68,52.39
46,1,3,57.75,37.24,54.72,43.2
27,1,1,40.62,34.11,61.26,42.9
20,1,3,40.62,53.22,67.9,54.98
32,1,2,13.48,64.97,70.34,33.48
25,1,1,40.62,40.48,65.69,47.73
29,1,2,49.47,37.29,74.54,54.98
53,1,2,50.56,51.07,65.55,37.46
44,1,1,45.74,50.89,54.72,55.13
32,1,1,44.25,48.49,30.25,42.93
60,1,2,57.24,53.81,41.73,56.48
57,1,3,61.26,60,48.85,59.63
44,1,2,57.75,44.06,60.98,55.13
23,1,1,31.77,56.4,74.54,33.24
37,1,2,22.71,42.99,66.12,68.94
25,1,2,61.27,46.85,32.5,38.07
18,1,2,34.3,41.14,73.34,34.69
20,1,3,34.72,46.85,76.75,69.47
28,1,2,40.62,40.48,72.32,40.48
56,1,2,63.93,45.12,63.47,44.85
29,1,1,22.92,43.66,61.26,69.47
60,1,3,51.38,50.61,41.73,63.52
24,1,3,61.27,40.48,54.62,67.05
49,1,3,63.75,44.06,42.19,71.84
45,1,2,57.75,40.65,69.33,55.13
19,1,2,47.08,35.31,64.25,46.18
51,1,2,55.91,42.14,71.82,35
36,1,3,38.09,42.99,70.34,52.39
17,1,1,52.2,35.31,41.52,64.57
49,1,3,51.74,61.13,71.42,33.65
19,1,2,49.64,38.22,73.34,30.09
23,1,2,43.57,37.29,65.69,57.39
28,1,2,34.72,53.22,74.54,35.65
23,1,2,25.87,53.22,74.54,59.81
40,1,3,57.75,40.65,63.07,40.81
21,1,2,43.57,46.85,76.75,50.14
45,1,2,42.73,57.71,63.07,43.2
45,1,2,36.73,47.47,67.24,36.04
61,1,3,42.58,44.2,39.57,54.13
55,1,3,58.58,51.07,63.47,39.93
38,1,3,41.17,42.99,55.57,47.66
41,1,2,39.73,44.06,73.51,36.04
46,1,2,57.75,40.65,38.02,38.42
28,1,2,37.67,53.22,45.77,79.13
54,1,2,58.58,33.21,63.47,32.54
19,1,2,44.53,46.97,66.52,36.99
29,1,1,19.97,56.4,74.54,33.24
45,1,3,45.74,44.06,73.51,55.13
40,1,1,42.73,44.06,58.89,57.52
58,1,2,61.26,39.17,48.85,30.07
45,1,2,60.75,37.24,65.16,47.97
43,1,2,51.74,33.82,71.42,36.04
40,1,2,54.74,54.3,69.33,55.13
37,1,3,56.55,37.5,59.79,38.2
43,1,3,33.72,54.3,75.59,40.81
52,1,3,58.58,39.17,61.38,52.24
20,1,3,61.27,43.66,74.54,30.82
29,1,2,34.72,34.11,54.62,40.48
25,1,2,43.57,40.48,67.9,59.81
26,1,3,49.47,43.66,70.11,35.65
43,1,1,66.76,50.89,48.46,57.52
59,1,2,55.91,42.14,65.55,30.07
49,1,3,57.75,50.89,73.51,47.97
41,1,3,54.74,50.89,69.33,40.81
25,1,2,49.47,34.11,54.62,59.81
34,1,3,28.86,37.5,61.9,47.66
25,1,2,46.52,34.11,76.75,45.31
21,1,1,43.57,43.66,76.75,42.9
22,1,1,37.67,50.03,45.77,45.31
23,1,1,49.47,37.29,61.26,64.64
46,1,3,39.73,44.06,63.07,64.68
49,1,3,57.75,37.24,54.72,52.74
40,1,2,57.75,47.47,58.89,47.97
54,1,2,61.26,48.1,38.41,52.24
53,1,3,37.19,48.1,69.73,30.07
34,1,2,50.4,48.49,72.45,33.48
18,1,2,52.2,55.71,59.7,39.29
49,1,3,60.75,47.47,63.07,43.2
66,1,2,60.18,47.4,50.37,47.09
48,1,3,48.74,64.54,35.93,40.81
42,1,3,51.74,47.47,63.07,33.65
60,1,3,51.38,47.4,67.65,42.39
21,1,2,49.47,34.11,54.62,52.56
57,1,3,55.91,48.1,46.76,52.24
45,1,1,57.75,44.06,60.98,55.13
16,1,1,47.08,38.22,48.34,30.09
59,1,1,50.56,42.14,57.2,35
56,1,3,47.89,54.05,69.73,37.46
61,1,2,51.38,40.99,56.85,49.44
45,1,2,60.75,54.3,33.84,55.13
27,1,2,49.47,43.66,47.99,47.73
40,1,3,54.74,40.65,67.24,45.58
27,1,2,61.27,43.66,67.9,28.41
35,1,0,50.4,45.74,59.79,38.2
55,1,2,53.24,42.14,53.03,62.09
60,1,3,60.18,44.2,54.69,33
28,1,3,40.62,43.66,65.69,40.48
57,1,1,66.6,54.05,65.55,52.24
34,1,3,59.63,40.25,53.46,40.57
24,1,3,52.42,40.48,54.62,45.31
51,1,3,58.58,48.1,50.94,52.24
21,1,1,40.62,37.29,50.2,59.81
32,1,3,25.78,42.99,61.9,57.12
40,1,3,36.73,64.54,71.42,57.52
35,1,1,53.48,45.74,68.23,28.75
26,1,2,22.92,56.4,74.54,35.65
53,1,2,55.91,45.12,44.68,59.63
38,1,3,38.09,37.5,51.35,35.84
61,1,3,42.58,47.4,59.01,44.74
52,1,2,45.21,42.14,65.55,71.95
43,1,3,54.74,40.65,46.37,38.42
55,1,2,55.91,62.98,36.33,39.93
25,1,3,43.57,43.66,72.32,35.65
45,1,2,39.73,37.24,56.81,76.61
23,1,1,49.47,30.92,50.2,33.24
25,1,2,55.37,43.66,56.84,59.81
24,1,2,40.62,62.77,59.05,40.48
39,1,2,38.09,51.24,68.23,42.93
39,1,2,28.86,45.74,72.45,64.21
54,1,2,58.58,57.02,40.5,35
46,1,3,57.75,47.47,63.07,33.65
23,1,1,34.72,53.22,70.11,45.31
28,1,1,43.57,43.66,63.47,38.07
26,1,1,55.37,43.66,67.9,42.9
30,1,2,38.09,48.49,47.13,40.57
32,1,2,47.32,59.48,0,42.93
32,1,3,44.25,42.99,74.56,33.48
43,1,3,39.73,61.13,75.59,62.29
60,1,2,51.38,57.02,63.33,35.35
26,1,2,43.57,40.48,67.9,38.07
24,1,3,31.77,59.59,74.54,64.64
28,1,3,34.72,46.85,61.26,35.65
41,1,3,45.74,44.06,71.42,45.58
56,1,2,47.89,45.12,65.55,35
32,1,1,50.4,40.25,61.9,54.75
34,1,1,50.4,42.99,68.23,50.02
30,1,1,44.25,45.74,55.57,38.2
25,1,2,31.77,43.66,76.75,42.9
34,1,1,50.4,45.74,59.79,28.75
34,1,3,44.25,42.99,68.23,35.84
31,1,1,41.17,67.72,0,64.21
41,1,3,63.75,40.65,50.54,64.68
24,1,3,37.67,50.03,74.54,52.56
37,1,1,25.78,40.25,68.23,59.48
41,1,1,24.71,50.89,69.33,50.36
30,1,3,25.78,51.24,68.23,38.2
31,1,2,47.32,48.49,61.9,47.66
41,1,2,51.74,40.65,50.54,69.45
53,1,1,39.87,51.07,59.29,54.7
35,1,1,62.71,42.99,61.9,64.21
40,1,2,51.74,40.65,67.24,47.97
29,1,2,49.47,56.4,70.11,52.56
60,1,1,39.65,60.22,65.49,37.7
54,1,3,58.58,45.12,38.41,67.02
51,1,1,63.93,33.21,38.41,39.93
37,1,3,22.71,42.99,72.45,42.93
18,1,3,29.18,35.31,75.61,57.68
49,1,2,51.74,44.06,52.63,43.2
17,1,0,24.07,41.14,59.7,57.68
46,1,2,48.74,40.65,71.42,38.42
53,1,2,58.58,42.14,38.41,57.17
68,1,2,39.65,31.38,67.65,65.87
28,1,0,58.32,37.29,52.41,42.9
56,1,2,63.93,45.12,53.03,44.85
53,1,3,55.91,42.14,63.47,30.07
27,1,2,52.42,43.66,47.99,35.65
21,1,1,46.52,30.92,76.75,38.07
44,1,2,45.74,40.65,54.72,55.13
52,1,2,63.93,42.14,46.76,62.09
21,1,2,14.07,53.22,63.47,42.9
38,1,2,59.63,42.99,49.24,57.12
49,1,3,33.72,40.65,50.54,52.74
38,1,2,41.17,40.25,66.12,33.48
20,1,3,37.67,43.66,72.32,33.24
23,1,3,28.82,40.48,67.9,28.41
41,1,0,42.73,47.47,65.16,50.36
21,1,2,46.52,27.74,43.56,54.98
21,1,2,52.42,43.66,59.05,59.81
36,1,3,35.02,40.25,66.12,38.2
21,1,1,22.92,56.4,74.54,45.31
39,1,2,50.4,40.25,61.9,50.02
18,1,2,31.74,49.88,55.16,53.08
19,1,2,31.74,55.71,75.61,27.79
44,1,3,30.72,57.71,77.68,40.81
21,1,2,31.77,30.92,65.69,59.81
52,1,3,47.89,48.1,71.82,52.24
46,1,2,39.73,33.82,65.16,52.74
28,1,3,31.77,43.66,72.32,40.48
37,1,3,47.32,42.99,66.12,38.2
18,1,3,29.18,67.38,66.52,57.68
67,1,3,60.18,37.79,74.13,35.35
24,1,2,43.57,30.92,67.9,50.14
47,1,1,30.72,54.3,44.28,57.52
31,1,1,41.17,45.74,68.23,73.66
41,1,2,57.75,37.24,56.81,67.06
32,1,3,38.09,48.49,47.13,52.39
52,1,3,47.89,42.14,63.47,49.78
45,1,3,42.73,57.71,73.51,45.58
57,1,0,58.58,42.14,36.33,67.02
41,1,3,21.71,78.19,69.33,50.36
34,1,3,62.71,42.99,74.56,52.39
20,1,2,37.67,43.66,74.54,33.24
33,1,2,50.4,51.24,51.35,40.57
27,1,3,46.52,46.85,74.54,62.22
33,1,2,50.4,37.5,70.34,35.84
51,1,3,55.91,62.98,67.64,57.17
29,1,1,37.67,37.29,70.11,38.07
19,1,2,39.41,38.22,66.52,59.98
70,1,3,42.58,50.61,65.49,56.48
17,1,3,47.08,46.97,68.8,30.09
38,1,2,44.25,40.25,74.56,35.84
53,1,2,66.6,42.14,57.2,52.24
35,1,2,59.63,51.24,68.23,33.48
26,1,3,49.47,40.48,36.92,62.22
23,1,2,43.57,50.03,65.69,38.07
57,1,2,53.24,45.12,67.64,39.93
51,1,2,53.24,33.21,48.85,67.02
26,1,3,34.72,53.22,74.54,42.9
54,1,3,63.93,39.17,53.03,64.56
18,1,3,39.41,61.55,71.07,30.09
65,1,2,45.51,66.63,69.81,63.52
30,1,3,47.32,45.74,66.12,33.48
62,1,2,54.31,47.4,37.41,40.05
24,1,3,31.77,69.14,76.75,47.73
29,1,1,34.72,34.11,61.26,67.05
21,1,2,46.52,50.03,63.47,47.73
44,1,2,57.75,50.89,52.63,43.2
54,1,3,61.26,45.12,59.29,35
26,1,2,31.77,62.77,72.32,38.07
25,1,2,25.87,43.66,70.11,38.07
47,1,1,42.73,57.71,67.24,45.58
42,1,3,36.73,37.24,46.37,69.45
36,1,0,47.32,40.25,34.47,50.02
45,1,2,42.73,50.89,65.16,57.52
34,1,1,38.09,40.25,61.9,42.93
40,1,3,57.75,37.24,54.72,67.06
27,1,2,37.67,65.96,56.84,38.07
55,1,3,58.58,45.12,71.82,42.39
20,1,3,22.92,65.96,74.54,52.56
30,1,3,38.09,45.74,72.45,61.84
34,1,3,47.32,32.01,64.01,52.39
20,1,2,52.42,50.03,76.75,47.73
32,1,2,50.4,37.5,51.35,59.48
57,1,3,63.93,42.14,61.38,37.46
42,1,2,15.71,50.89,65.16,38.42
56,1,3,55.91,60,71.82,27.61
53,1,2,55.91,48.1,71.82,57.17
29,1,2,34.72,43.66,59.05,35.65
37,1,2,44.25,48.49,47.13,47.66
51,1,3,47.89,54.05,67.64,54.7
31,1,3,41.17,53.98,70.34,28.75
56,1,3,50.56,51.07,53.03,39.93
35,1,3,35.02,62.23,70.34,38.2
36,1,3,53.48,37.5,70.34,35.84
24,1,2,52.42,37.29,70.11,40.48
29,1,1,43.57,53.22,74.54,30.82
38,1,1,44.25,42.99,68.23,42.93
29,1,2,37.67,46.85,72.32,54.98
35,1,3,41.17,42.99,57.68,38.2
19,1,2,39.41,55.71,75.61,32.39
36,1,2,41.17,48.49,72.45,54.75
38,1,3,44.25,51.24,0,35.84
37,1,2,35.02,34.75,64.01,57.12
66,1,2,54.31,40.99,69.81,35.35
32,1,3,44.25,40.25,30.25,61.84
32,1,2,22.71,48.49,74.56,59.48
46,1,1,45.74,50.89,60.98,71.84
30,1,2,50.4,48.49,45.02,52.39
61,1,3,33.78,40.99,69.81,56.48
21,1,3,14.07,72.32,74.54,52.56
22,1,2,43.57,34.11,67.9,35.65
16,1,1,29.18,44.05,64.25,39.29
29,1,2,49.47,43.66,65.69,40.48
30,1,3,28.86,67.72,72.45,59.48
37,1,3,44.25,53.98,64.01,54.75
26,1,1,31.77,37.29,72.32,42.9
23,1,2,43.57,43.66,67.9,30.82
43,1,3,54.74,37.24,63.07,43.2
62,1,2,63.11,31.38,48.21,63.52
42,1,3,39.73,37.24,48.46,50.36
35,1,2,25.78,42.99,72.45,38.2
25,1,1,31.77,37.29,65.69,38.07
50,1,1,58.58,48.1,42.59,37.46
25,1,1,46.52,37.29,72.32,42.9
27,1,3,34.72,50.03,74.54,28.41
43,1,1,42.73,37.24,44.28,38.42
44,1,1,36.73,64.54,46.37,40.81
29,1,2,37.67,46.85,74.54,33.24
42,1,3,51.74,44.06,50.54,38.42
25,1,2,31.77,59.59,72.32,59.81
57,1,2,61.26,42.14,69.73,67.02
54,1,2,58.58,48.1,65.55,42.39
69,1,2,45.51,40.99,41.73,58.83
32,1,3,35.02,56.73,74.56,45.3
31,1,1,41.17,53.98,64.01,38.2
21,1,1,25.87,43.66,70.11,38.07
42,1,1,54.74,47.47,31.75,64.68
24,1,3,46.52,46.85,70.11,38.07
26,1,3,43.57,43.66,72.32,50.14
24,1,2,43.57,34.11,52.41,38.07
31,1,3,38.09,42.99,68.23,47.66
67,1,1,48.45,37.79,67.65,51.78
33,1,1,41.17,53.98,66.12,33.48
48,1,3,54.74,40.65,46.37,38.42
17,1,3,41.97,58.63,73.34,57.68
50,1,3,55.91,48.1,59.29,62.09
58,1,3,58.58,42.14,30.06,39.93
52,1,3,50.56,48.1,55.11,42.39
21,1,2,34.72,46.85,63.47,30.82
47,1,1,51.74,40.65,44.28,43.2
37,1,2,44.25,51.24,68.23,38.2
54,1,3,55.91,42.14,55.11,44.85
52,1,2,53.24,39.17,48.85,44.85
30,1,1,56.55,53.98,66.12,40.57
30,1,2,41.17,42.99,57.68,64.21
41,1,0,39.73,54.3,48.46,74.22
40,1,2,27.72,47.47,46.37,55.13
35,1,2,19.63,64.97,0,38.2
35,1,1,28.86,51.24,74.56,57.12
33,1,2,53.48,42.99,51.35,59.48
65,1,1,39.65,53.81,46.05,30.66
25,1,1,40.62,56.4,76.75,50.14
34,1,1,50.4,59.48,72.45,47.66
52,1,2,39.87,57.02,73.9,47.32
29,1,2,34.72,56.4,74.54,33.24
27,1,3,49.47,37.29,74.54,40.48
34,1,3,47.32,34.75,74.56,42.93
39,1,3,35.02,53.98,66.12,35.84
42,1,2,51.74,47.47,73.51,40.81
39,1,3,59.63,40.25,57.68,31.11
33,1,3,44.25,56.73,66.12,71.3
54,1,3,47.89,51.07,67.64,27.61
61,1,1,42.58,50.61,65.49,51.78
53,1,2,55.91,42.14,61.38,74.41
34,1,1,53.48,42.99,61.9,38.2
23,1,3,31.77,62.77,74.54,35.65
62,1,1,36.72,57.02,52.53,54.13
42,1,3,45.74,47.47,54.72,67.06
54,1,3,53.24,36.19,65.55,44.85
40,1,3,39.73,47.47,73.51,33.65
24,1,2,40.62,37.29,61.26,50.14
28,1,2,43.57,40.48,70.11,30.82
45,1,3,39.73,47.47,63.07,55.13
59,1,2,47.89,39.17,75.99,32.54
60,1,2,48.45,40.99,74.13,28.31
53,1,3,63.93,42.14,71.82,47.32
54,1,3,53.24,42.14,53.03,64.56
37,1,3,47.32,51.24,70.34,50.02
31,1,2,41.17,40.25,70.34,52.39
35,1,1,50.4,48.49,64.01,40.57
28,1,3,61.27,46.85,70.11,28.41
37,1,3,53.48,48.49,72.45,33.48
46,1,3,30.72,50.89,65.16,43.2
29,1,3,28.82,43.66,54.62,69.47
22,1,2,43.57,46.85,67.9,38.07
25,1,3,43.57,46.85,63.47,38.07
60,1,3,60.18,44.2,69.81,35.35
22,1,3,46.52,37.29,76.75,54.98
27,1,2,28.82,50.03,65.69,28.41
18,1,2,39.41,61.55,66.52,34.69
49,1,3,39.73,50.89,63.07,47.97
54,1,3,58.58,54.05,67.64,47.32
34,1,2,25.78,42.99,61.9,68.94
47,1,3,24.71,57.71,69.33,45.58
29,1,1,49.47,43.66,70.11,33.24
38,1,2,44.25,56.73,74.56,28.75
18,1,3,36.85,64.46,71.07,48.48
25,1,2,28.82,50.03,74.54,47.73
29,1,2,43.57,56.4,70.11,38.07
33,1,3,38.09,51.24,64.01,50.02
32,1,3,47.32,59.48,74.56,42.93
31,1,0,31.94,51.24,70.34,61.84
60,1,3,51.38,57.02,35.25,35.35
33,1,2,31.94,45.74,59.79,38.2
23,1,2,46.52,34.11,74.54,40.48
31,1,1,50.4,37.5,68.23,31.11
26,1,1,25.87,46.85,70.11,45.31
45,1,3,39.73,57.71,63.07,47.97
30,1,1,56.55,45.74,64.01,52.39
28,1,1,17.02,56.4,67.9,52.56
33,1,2,35.02,45.74,0,31.11
21,1,2,28.82,37.29,63.47,30.82
31,1,1,56.55,53.98,57.68,52.39
36,1,2,47.32,34.75,45.02,38.2
70,1,2,51.38,40.99,43.89,33
38,1,1,38.09,56.73,57.68,71.3
19,1,0,59.87,29.48,36.98,46.18
28,1,3,43.57,50.03,65.69,40.48
35,1,2,41.17,45.74,68.23,33.48
17,1,1,36.85,55.71,75.61,46.18
32,1,2,50.4,45.74,49.24,54.75
38,1,3,56.55,42.99,57.68,50.02
48,1,1,48.74,47.47,65.16,33.65
27,1,2,67.17,34.11,41.35,45.31
23,1,1,31.77,46.85,70.11,30.82
33,1,3,50.4,32.01,53.46,68.94
21,1,1,55.37,43.66,43.56,52.56
43,1,3,39.73,37.24,71.42,38.42
19,1,0,57.31,38.22,66.52,34.69
23,1,2,49.47,43.66,72.32,38.07
18,1,2,36.85,58.63,77.89,34.69
26,1,3,49.47,40.48,70.11,59.81
